customer_id,customer_name,date_of_birth,address,country,nationality,customer_type,account_created_date,account_age_days,risk_rating
CUST_1231,Michelle Sanchez,1968-06-14,"2797 Justin Burg Apt. 671, Lovemouth, AK 28270",France,Canada,Individual,2026-02-03,179,LOW
CUST_1232,Kathryn Mcpherson,1971-05-24,"06936 Simon Pines Suite 167, Josephmouth, NH 85927",UK,Brazil,Business,2019-06-14,2605,LOW
CUST_1233,Jeffrey Solis,1984-05-05,"5792 John Way, Wallbury, TX 50740",Brazil,UK,Business,2021-09-11,1785,LOW
CUST_1234,Melissa Martinez,1954-07-29,"Unit 4735 Box 0039, DPO AA 35534",India,Brazil,Individual,2016-08-18,3635,HIGH
CUST_1235,Allison Maldonado,1982-04-13,"523 Jones Knoll Apt. 482, Leefort, AZ 44658",USA,Canada,Individual,2022-04-20,1564,MEDIUM
CUST_1236,Jason Hall,1990-09-05,"2283 Logan Trace Apt. 625, North Christopherfort, ND 81066",UK,Germany,Individual,2021-10-07,1759,MEDIUM
CUST_1237,Jacob Jackson,1991-06-12,"757 Hunt Cove Suite 344, Reneeburgh, SD 74395",UAE,Australia,Business,2024-05-07,816,HIGH
CUST_1238,James Cunningham,1967-03-19,"002 Smith Haven Suite 607, North Nancy, NV 83002",USA,UAE,Business,2019-09-25,2502,HIGH
CUST_1239,Adam Massey,1980-02-15,"94076 April Springs, Port Robertbury, OK 36466",USA,India,Individual,2024-12-17,592,LOW
CUST_1240,Katelyn George,1956-11-01,"2933 David Extension Apt. 870, West Amanda, CO 18685",Brazil,Canada,Individual,2022-10-25,1376,LOW
CUST_1241,Kimberly Miranda,1996-04-23,"Unit 4405 Box 9244, DPO AA 00879",UK,Brazil,Business,2025-12-06,238,MEDIUM
CUST_1242,John Brown PhD,1971-03-26,"PSC 4959, Box 7273, APO AE 84320",Canada,Singapore,Business,2019-07-22,2567,LOW
CUST_1243,Jason Johnson,1978-06-27,"18669 Alexander Trail, New Courtney, AR 18802",UK,Canada,Business,2022-11-22,1348,MEDIUM
CUST_1244,Monica Dixon,1986-08-31,"6367 Wells Passage, Johnland, LA 64579",UAE,Brazil,Individual,2020-06-29,2224,LOW
CUST_1245,Christopher Young,1972-08-28,"10599 Shawna Green, North Caleb, FM 11828",UAE,France,Business,2016-09-19,3603,MEDIUM
CUST_1246,Victor White,1977-01-31,"21433 Bonnie Cliffs, New Bradleychester, NV 15928",Brazil,France,Business,2021-05-08,1911,HIGH
CUST_1247,Karen Lawrence,1978-12-01,"663 Mitchell Oval, South Christopherton, OH 06810",India,Brazil,Individual,2019-05-25,2625,MEDIUM
CUST_1248,Theresa Sanchez,1953-01-01,"79285 Rodriguez Ramp Apt. 196, Edgarton, IA 70705",UK,Singapore,Business,2022-09-19,1412,LOW
CUST_1249,Amanda Dunn,1990-01-19,"3146 Santiago Port Suite 977, Port Margaretchester, SC 88371",Singapore,Australia,Individual,2024-11-06,633,LOW
CUST_1250,Sharon Riley,1958-04-25,"USNV Moore, FPO AE 85806",Canada,Brazil,Business,2024-01-31,913,HIGH
CUST_1251,Carlos Baker,1952-01-02,"9548 Richardson Harbor, Lake Heather, MD 39500",UK,India,Individual,2026-06-14,48,MEDIUM
CUST_1252,Kristine Snyder,1994-12-21,"09715 Robinson Plains Apt. 609, Heatherborough, DC 78646",Brazil,India,Business,2016-11-13,3548,HIGH
CUST_1253,Timothy Rodriguez,1950-02-07,"7599 Misty Brooks, West Carolynville, IA 04556",Brazil,Canada,Individual,2022-09-10,1421,HIGH
CUST_1254,Joseph Medina,1981-10-13,"4863 Yvonne River, South Michaelside, NJ 96423",Germany,Germany,Individual,2024-04-27,826,HIGH
CUST_1255,Dr. Jeremy Wright,1965-12-15,"609 Danielle Center Suite 609, South Noahside, ME 81628",Singapore,Canada,Individual,2018-10-13,2849,MEDIUM
CUST_1256,Christopher Robertson,1979-11-10,"9789 Edwards Keys, Turnerfurt, AS 68558",Germany,Germany,Individual,2020-04-12,2302,HIGH
CUST_1257,Jerry Fowler,1995-02-17,"8986 Buchanan Falls Apt. 227, Amybury, UT 37740",USA,Singapore,Business,2021-04-29,1920,HIGH
CUST_1258,Daniel Marquez,1973-10-21,"2115 Casey Mount Apt. 714, North Juanshire, FL 13766",Canada,UAE,Business,2019-08-07,2551,MEDIUM
CUST_1259,Samantha Franklin,1951-04-05,"025 Austin Fields Suite 291, New Lisa, ME 56026",USA,USA,Business,2017-02-13,3456,MEDIUM
CUST_1260,William Taylor,2003-10-07,"4813 Dawn Mountain, Port Mary, WI 47242",Germany,France,Individual,2019-06-07,2612,MEDIUM
CUST_1261,William Rodriguez,1998-02-05,"2003 Joseph Expressway Apt. 912, New Lisa, MO 89719",India,UK,Individual,2018-04-24,3021,MEDIUM
CUST_1262,Nicole Lewis,1952-08-07,"135 Smith Branch, Allisonside, MI 90257",France,Singapore,Individual,2020-02-02,2372,MEDIUM
CUST_1263,Christopher Jimenez,1946-12-15,"734 Anthony Prairie Suite 682, Port Tannerborough, WA 47388",Singapore,France,Individual,2020-10-28,2103,MEDIUM
CUST_1264,Amanda Garrett,1991-11-14,"89856 Mark Hill, Lake Anthony, CO 29315",Germany,France,Business,2018-08-09,2914,HIGH
CUST_1265,Ryan Tucker,2002-04-05,"USNV Christian, FPO AP 84997",Canada,France,Individual,2024-08-14,717,MEDIUM
CUST_1266,Brett Guzman,1962-01-20,"8255 Michael Prairie, South Victoriabury, LA 74182",Brazil,France,Business,2025-10-20,285,MEDIUM
CUST_1267,Erik Oliver,1950-02-18,"6009 Lawson Wells, West Emilyshire, MT 55182",Germany,Australia,Business,2017-11-08,3188,HIGH
CUST_1268,Dr. Natalie Blevins,1989-04-13,"USNS Pennington, FPO AE 70563",India,Canada,Individual,2024-05-24,799,LOW
CUST_1269,Kenneth Wade,1948-11-01,"695 Howell Cliffs Suite 745, West Paulaview, MD 35445",India,Australia,Individual,2026-05-30,63,HIGH
CUST_1270,Seth Acosta,1974-10-28,"PSC 3193, Box 1285, APO AE 34142",India,Australia,Business,2021-09-17,1779,LOW
CUST_1271,Daryl Carlson,1980-10-27,"797 Jennifer Roads, Lake Stephanie, MN 01015",Australia,USA,Business,2023-08-03,1094,LOW
CUST_1272,Nathaniel Owens,1946-12-10,"36245 Jeffery Shores Apt. 638, New Danielhaven, WI 20755",USA,UK,Individual,2018-09-17,2875,HIGH
CUST_1273,Gregory Hill,1964-02-25,"6571 Matthew Drives, North Johnville, VI 88124",UAE,USA,Business,2023-07-23,1105,LOW
CUST_1274,Stanley Morgan,1957-10-08,"73694 William Lights, Waynetown, MI 76560",Brazil,Germany,Business,2019-11-09,2457,HIGH
CUST_1275,James Harris,1964-05-27,"52063 Weaver Prairie, Pamhaven, DC 58748",Singapore,UK,Business,2018-12-20,2781,MEDIUM
CUST_1276,Brooke Black,1989-04-30,"00413 Cynthia Gardens, Stephaniehaven, NM 40369",UAE,UAE,Business,2018-06-04,2980,LOW
CUST_1277,Lindsey Rogers,1986-05-20,"0736 Angela Heights, New Russell, CT 20504",Canada,India,Business,2022-05-03,1551,MEDIUM
CUST_1278,Leah Perkins,1988-11-13,"744 Marks Glens, Brentstad, AL 15944",Brazil,USA,Business,2016-10-16,3576,HIGH
CUST_1279,Chad Gomez,2007-02-11,"PSC 5135, Box 4990, APO AP 04684",UK,Singapore,Individual,2026-02-11,171,MEDIUM
CUST_1280,Casey Kemp,1988-03-27,"06319 Renee Parkways Apt. 782, Lake Adam, CO 15160",Singapore,Australia,Business,2018-09-25,2867,LOW
CUST_1281,Marissa Lee,1997-10-28,"3816 Edwin Extension, Melissaview, ID 11016",France,Singapore,Business,2023-01-18,1291,HIGH
CUST_1282,Tina Martinez,1946-07-25,"3431 Farmer Flats Suite 466, Rosefurt, OR 62283",USA,India,Business,2020-07-30,2193,LOW
CUST_1283,Robert Benton,1960-02-14,"74821 May Haven, Joshuatown, ND 07740",France,Germany,Individual,2022-07-22,1471,HIGH
CUST_1284,Debra Miller MD,1946-08-29,"176 Brianna Unions, Jacquelinestad, HI 93500",Brazil,Brazil,Business,2021-04-02,1947,HIGH
CUST_1285,Robert Simpson,1963-06-03,"584 Jennifer Mall, Brianborough, KY 56460",Canada,UAE,Individual,2022-01-04,1670,HIGH
CUST_1286,Virginia Allen,1998-06-18,"9711 Rodriguez Harbor Suite 775, West Justin, OK 38865",France,USA,Individual,2022-05-18,1536,MEDIUM
CUST_1287,Jeremiah Le,1953-10-27,"37456 Harris Island Apt. 885, Cordovaton, TN 49940",Brazil,Canada,Individual,2022-07-07,1486,LOW
CUST_1288,Kimberly Torres,1967-06-29,"185 Allen Parkway Apt. 247, Riversborough, NY 03788",UAE,Australia,Business,2023-02-05,1273,HIGH
CUST_1289,Sarah Keller,2006-02-16,"504 Jessica Vista, North Marissamouth, KS 25385",Australia,Brazil,Business,2025-07-26,371,LOW
CUST_1290,Mr. Francisco Ingram,1998-11-25,"302 John Wells Apt. 012, Nataliemouth, VT 81734",Australia,France,Individual,2020-05-24,2260,MEDIUM
CUST_1291,Brian King,1989-04-28,"1521 Scott Route Apt. 751, North Jennifer, MO 56695",India,UK,Individual,2017-09-03,3254,MEDIUM
CUST_1292,Michael Hall,2008-06-28,"77931 Hart Plain, North Mary, VT 85829",France,France,Individual,2024-08-26,705,HIGH
CUST_1293,Molly Miller,1993-12-12,"PSC 9706, Box 9523, APO AP 26698",Brazil,France,Individual,2024-05-30,793,LOW
CUST_1294,Richard Lopez,1991-10-06,"0453 Mario Center, South Michaelport, HI 74690",UK,Canada,Business,2021-12-21,1684,MEDIUM
CUST_1295,Nathan Floyd,1977-08-09,"4978 Bradley Cliff Suite 930, Lopezhaven, MA 79216",Brazil,Singapore,Business,2019-12-24,2412,HIGH
CUST_1296,Jennifer Thompson,1983-02-27,"61367 Peterson Mountains, Jimmyport, NV 20901",Canada,Germany,Individual,2025-09-05,330,MEDIUM
CUST_1297,Amy Clark,1955-07-03,"Unit 7753 Box 0561, DPO AE 91243",Germany,France,Business,2019-06-30,2589,HIGH
CUST_1298,Christine Rodriguez,1975-07-01,"Unit 0716 Box 2724, DPO AP 27957",Singapore,UK,Individual,2021-03-15,1965,HIGH
CUST_1299,Christy White,1954-07-04,"40907 Ellison Expressway Apt. 831, East Sherri, MP 69850",Australia,UAE,Individual,2018-10-12,2850,HIGH
CUST_1300,Robin Jones,1985-07-09,"521 Kenneth Grove, New Dawnburgh, KY 31844",France,Singapore,Individual,2026-03-05,149,LOW
CUST_1301,Crystal Camacho,1984-04-27,"212 Weaver Station Suite 301, West Mariashire, NH 14047",Brazil,Australia,Individual,2024-01-06,938,MEDIUM
CUST_1302,Juan Estrada,1997-11-17,"708 Nicole Cove Apt. 287, East Martinmouth, WV 08849",Germany,UK,Business,2021-01-17,2022,MEDIUM
CUST_1303,Scott Lane,1964-05-10,"84337 Jordan Summit, Charlesview, TN 65078",Brazil,Australia,Individual,2024-01-25,919,MEDIUM
CUST_1304,Sergio Bradshaw,1971-04-27,"79739 Cruz Trail, New Michellefurt, CT 44341",USA,Brazil,Individual,2023-08-16,1081,LOW
CUST_1305,Jennifer Simmons,1954-08-23,"68208 Monica Walk Apt. 479, South Xavier, IN 51972",France,France,Business,2017-07-03,3316,MEDIUM
CUST_1306,Sarah Bruce,1985-05-02,"06138 King Bridge Suite 292, Lauraland, TX 12163",UK,USA,Individual,2018-05-24,2991,MEDIUM
CUST_1307,Heather Lyons,1988-07-05,"55288 Anna Causeway Suite 304, Velezfurt, ID 38718",Singapore,Brazil,Individual,2017-10-10,3217,HIGH
CUST_1308,Tiffany Smith,1953-12-13,"98147 Michael Falls, Petersshire, TX 28482",UAE,France,Individual,2024-05-28,795,MEDIUM
CUST_1309,Randall Edwards,1998-10-28,"42546 Mario Crossroad Suite 458, South Jamesside, WV 87725",France,UK,Business,2021-01-31,2008,LOW
CUST_1310,Joseph Brown,1975-06-21,"949 Bishop Avenue Apt. 460, Davisside, GA 39310",France,India,Individual,2016-08-14,3639,HIGH
CUST_1311,Adriana Taylor,1965-06-21,"7200 Ashley Ridge, Gomezfort, OH 89503",USA,Canada,Business,2026-04-04,119,LOW
CUST_1312,Blake Adams,1976-03-08,"91317 Jose Estates, North Adamburgh, VA 25793",UAE,India,Business,2021-09-03,1793,LOW
CUST_1313,Jordan Hansen,1984-06-24,"90239 Lauren Fort Suite 467, Lisafort, CT 21338",USA,Australia,Individual,2026-06-27,35,LOW
CUST_1314,Travis Reid,1949-02-02,"706 Foster Fords, Lake Leroyburgh, AK 51938",France,Brazil,Individual,2019-04-18,2662,MEDIUM
CUST_1315,Calvin Gonzalez,2002-08-24,"0890 Diaz Circles, Amystad, CT 60561",USA,Singapore,Individual,2017-12-27,3139,LOW
CUST_1316,Ashley Jenkins,1953-05-03,"541 Julia Crescent, Kevinstad, WY 87675",France,India,Individual,2020-10-08,2123,HIGH
CUST_1317,Tammy Gutierrez,1974-04-23,"USNS Torres, FPO AE 31950",Australia,Canada,Business,2019-02-10,2729,LOW
CUST_1318,Michele Lee,1951-10-30,"7319 Kyle Burg, North Samanthaport, PW 48315",India,India,Individual,2020-12-07,2063,MEDIUM
CUST_1319,Carrie Wilson,1992-09-10,"7950 James Inlet Suite 837, Jonathanstad, MO 29545",Germany,France,Business,2019-07-18,2571,MEDIUM
CUST_1320,Robin Mahoney,1948-05-30,"0733 John Burg Apt. 838, New Melissa, TX 87838",Australia,Germany,Business,2017-06-24,3325,MEDIUM
CUST_1321,Natalie Gonzalez,1962-09-26,"Unit 2365 Box 6218, DPO AE 34777",Australia,Canada,Individual,2023-09-25,1041,HIGH
CUST_1322,Elizabeth Johnson,1945-12-19,"3944 Alexandra Manor Suite 332, Brittanyton, PR 08578",UAE,USA,Individual,2021-08-17,1810,MEDIUM
CUST_1323,John Mckenzie,1973-04-23,"523 Brown Extensions, West Amy, MS 10096",Brazil,Singapore,Business,2018-05-24,2991,LOW
CUST_1324,Phillip Goodwin,1987-08-09,"23612 Baker Green Suite 150, Ronaldbury, VI 91012",Australia,India,Individual,2021-11-21,1714,LOW
CUST_1325,Jonathan Williams,1993-02-22,"USS Schneider, FPO AE 69707",Singapore,Brazil,Business,2021-04-09,1940,LOW
CUST_1326,Charles Summers,1957-09-01,"26202 Katherine Inlet, Lopezside, MA 50661",France,Germany,Business,2020-04-24,2290,HIGH
CUST_1327,Courtney Daniels,1990-01-17,"55957 Peterson Meadows Suite 052, Lake Michaelstad, VT 33732",France,Brazil,Individual,2025-05-27,431,MEDIUM
CUST_1328,Alan Horton,1980-09-06,"86425 Kim Spurs, Emilyburgh, AK 82559",UK,India,Individual,2023-10-28,1008,MEDIUM
CUST_1329,Christie Wilson,1959-08-17,"2456 Yolanda Roads Apt. 532, Webbport, AZ 30021",France,Brazil,Individual,2019-02-19,2720,LOW
CUST_1330,Jessica Cook,1989-09-03,"571 Heather Glen Suite 105, Joneshaven, CT 51000",France,Brazil,Individual,2017-07-18,3301,LOW
CUST_1331,Andrew Odonnell DDS,1982-04-15,"3603 Jimmy Spurs, Port Howardstad, FL 87917",USA,France,Business,2023-08-24,1073,LOW
CUST_1332,James Hogan,1984-08-30,"924 Brooks Grove, Port Rose, AK 66732",France,Germany,Individual,2017-07-28,3291,MEDIUM
CUST_1333,Charles White,1962-07-03,"94786 Kari Field, North Erica, MA 10225",India,Australia,Individual,2025-08-19,347,MEDIUM
CUST_1334,Jerry Morrison,1981-07-08,"41571 Campbell Road, Lake Micheal, TX 28543",Canada,USA,Individual,2023-05-18,1171,LOW
CUST_1335,Matthew Wood,1996-03-23,"554 Sarah Crescent Apt. 826, Lake Jennifer, MN 58918",Australia,Germany,Individual,2024-09-03,697,HIGH
CUST_1336,Felicia Goodwin,1951-08-30,"28885 Ryan Summit Apt. 467, South Danaside, OR 30934",UAE,Canada,Individual,2017-12-14,3152,MEDIUM
CUST_1337,Jacob Colon,1978-02-03,"0075 Le Bridge Apt. 344, Port Daniellehaven, SD 14693",UAE,USA,Individual,2021-11-11,1724,LOW
CUST_1338,Dr. Gina Ramirez,1982-12-29,"520 David Rapid, West Melissabury, MP 35564",Brazil,UAE,Individual,2022-02-22,1621,LOW
CUST_1339,Miss Janice Harmon,1997-06-05,"79681 Tina Avenue, Jenniferview, WV 41676",Singapore,Brazil,Individual,2020-09-06,2155,LOW
CUST_1340,John Moreno,1977-10-20,"7064 Michael Place Suite 301, Lake Kimberly, WV 85927",Australia,India,Individual,2018-08-13,2910,LOW
CUST_1341,Robert Taylor,1983-09-12,"71381 Bruce Throughway Suite 954, Caseystad, MN 61160",Brazil,France,Business,2022-12-24,1316,MEDIUM
CUST_1342,Ashley Parker,1947-06-29,"PSC 6322, Box 7796, APO AP 97372",Australia,Australia,Individual,2019-01-27,2743,MEDIUM
CUST_1343,James Ellison,1967-12-04,"12015 Powers Mountain, North Zacharymouth, VT 37700",Canada,Germany,Business,2020-10-24,2107,LOW
CUST_1344,Danny Gonzalez,1996-01-16,"18270 Davis Hollow Apt. 784, Bradleymouth, MD 01384",UAE,India,Business,2022-01-20,1654,HIGH
CUST_1345,James Lee,1977-02-02,"PSC 5195, Box 4146, APO AP 80922",India,Canada,Business,2019-04-26,2654,MEDIUM
CUST_1346,Robert Caldwell,1999-02-20,"310 Kelly Knoll Suite 919, East Jenniferchester, OK 55712",Canada,Brazil,Individual,2021-06-23,1865,LOW
CUST_1347,Jeremiah Williams,1950-01-28,"58672 Chen Mall, Brittneymouth, MT 44799",Brazil,Australia,Individual,2018-03-28,3048,LOW
CUST_1348,Tina Bolton,2000-06-21,"3055 Delgado Lodge, Riveramouth, AL 19123",France,USA,Business,2026-05-28,65,LOW
CUST_1349,Katrina Wolfe,1954-09-03,"520 Keith Keys Suite 679, Marshallland, MH 36224",France,Singapore,Business,2026-02-16,166,LOW
CUST_1350,Patrick Alvarez,1958-05-05,"130 Charles Springs Suite 040, South Brettberg, AL 98851",France,Australia,Business,2022-11-28,1342,MEDIUM
CUST_1351,Timothy Thomas,1990-06-10,"95158 Dave Track Apt. 950, East Alec, VA 77362",Australia,India,Business,2019-04-25,2655,MEDIUM
CUST_1352,Bailey Smith,1963-08-12,"776 Ricky Route, Marioview, PA 66235",Singapore,India,Individual,2020-02-16,2358,HIGH
CUST_1353,Ryan Small,1952-10-21,"5308 Bennett Course Apt. 290, Kingbury, MO 51999",Canada,France,Business,2021-01-12,2027,MEDIUM
CUST_1354,Summer Orozco,1956-02-11,"2851 Eddie Place, North Austinmouth, MT 79949",Germany,Singapore,Individual,2022-11-12,1358,LOW
CUST_1355,Lisa Waller,2008-02-12,"0801 Justin Viaduct, Barberton, CA 91299",Australia,Australia,Business,2021-05-17,1902,MEDIUM
CUST_1356,Daniel Valdez,1956-12-24,"30033 Jessica Unions, Hillborough, DC 92665",Singapore,India,Individual,2020-01-04,2401,HIGH
CUST_1357,Mary Molina,1993-09-06,"PSC 2453, Box 3939, APO AE 79453",UAE,Germany,Individual,2021-04-28,1921,LOW
CUST_1358,Carol Williams,1977-06-03,"Unit 4457 Box 9609, DPO AE 07331",Singapore,USA,Business,2023-01-29,1280,HIGH
CUST_1359,Sheri Hayes,1959-05-05,"4042 Richard Springs, Williamsonland, MP 30533",USA,France,Business,2020-05-28,2256,LOW
CUST_1360,Michael Williams,1988-09-30,"Unit 4893 Box 1241, DPO AA 87384",Australia,USA,Business,2020-03-22,2323,MEDIUM
CUST_1361,Kevin Mason,1974-08-31,"USNV Ward, FPO AP 63843",USA,Canada,Business,2025-02-05,542,LOW
CUST_1362,Kelly Williams,1990-12-12,"954 Ronald Well, North Patty, PA 33428",Brazil,USA,Individual,2018-04-17,3028,LOW
CUST_1363,Thomas Young,1949-07-06,"655 Hendrix Estates, New Angelaside, NH 43798",Singapore,USA,Business,2024-06-06,786,LOW
CUST_1364,Nicholas Nichols,1971-08-20,"23706 Cole Branch Apt. 748, Tinaton, VT 36684",Germany,USA,Individual,2019-08-31,2527,LOW
CUST_1365,Morgan Bell,1953-07-24,"059 Edward Crest Apt. 258, New Albertchester, DC 42826",UAE,France,Individual,2019-12-05,2431,LOW
CUST_1366,Mary Bullock,1949-10-15,"6241 Robertson Lane Suite 948, Prattton, WV 46857",UK,UK,Individual,2019-05-29,2621,LOW
CUST_1367,Deanna Lewis,1988-09-11,"82739 Kirby Camp Suite 452, Port Pamelaland, WA 93342",France,Brazil,Business,2017-01-14,3486,LOW
CUST_1368,Brittney Mora,2003-06-24,"12513 Ruiz Keys, North Megan, GA 34850",Singapore,Germany,Business,2019-08-22,2536,MEDIUM
CUST_1369,Brian Johnson,1998-09-24,"Unit 3983 Box 5042, DPO AP 52065",Brazil,UK,Individual,2019-11-03,2463,MEDIUM
CUST_1370,Mariah Lewis,1975-02-20,"76649 Keith Pine Apt. 100, East Logan, KS 02820",Germany,UAE,Business,2017-01-21,3479,HIGH
CUST_1371,James Silva,2000-12-29,"USNV Bridges, FPO AE 77024",India,India,Business,2026-07-17,15,HIGH
CUST_1372,Terry Martinez,2008-01-12,"7362 Meadows Ferry, Justinborough, AK 56303",UAE,UAE,Business,2026-01-22,191,HIGH
CUST_1373,Christopher Roberts,1959-03-22,"89145 Rogers Roads, Smithshire, NY 38852",UK,Canada,Business,2025-11-27,247,LOW
CUST_1374,Laura Turner,1990-01-17,"1860 Adams Locks, Valeriechester, WY 80442",UAE,USA,Individual,2018-09-02,2890,HIGH
CUST_1375,Keith Williams,2004-05-31,"0559 Misty Drive Suite 410, Cynthiaberg, WV 54508",Brazil,India,Individual,2019-09-27,2500,HIGH
CUST_1376,Mrs. Heather Glenn,2001-06-02,"953 Landry Walks, Clarkton, NE 36286",Germany,Germany,Business,2022-09-08,1423,MEDIUM
CUST_1377,Lindsay Lopez,1972-12-15,"727 Stephanie Field, East Theresaport, CO 82519",Brazil,India,Business,2023-05-23,1166,HIGH
CUST_1378,Steven Ray,1971-02-19,"422 Ethan Divide, West Judytown, PW 28012",France,France,Business,2019-08-07,2551,LOW
CUST_1379,Brendan King,1967-08-07,"271 Lisa Passage Suite 467, West Shawn, DE 90577",UK,Germany,Business,2022-04-26,1558,HIGH
CUST_1380,Caroline Rodriguez,1996-04-17,"7918 Kevin Parkways Apt. 260, East Crystalton, MI 39699",UK,France,Business,2022-07-08,1485,LOW
CUST_1381,Jason Obrien,1964-08-12,"9979 Kimberly Square Apt. 395, Coleside, GA 40228",France,Canada,Business,2017-05-14,3366,HIGH
CUST_1382,Beth Schneider,1955-06-06,"4812 Hicks Spring Apt. 706, Samuelmouth, UT 64779",UK,Canada,Business,2019-01-23,2747,MEDIUM
CUST_1383,Suzanne Phillips,1960-08-18,"Unit 6165 Box 1094, DPO AA 87254",USA,UK,Business,2019-05-23,2627,LOW
CUST_1384,Jeremiah Monroe,2000-10-25,"76002 Teresa Well Suite 479, Lake Jefferyfurt, NM 30995",Singapore,Australia,Business,2022-05-24,1530,LOW
CUST_1385,Gabriel Robertson,2003-09-08,"3909 Chad Roads Apt. 135, Port Jeremy, WV 87648",UK,India,Business,2024-07-07,755,HIGH
CUST_1386,Danny Williamson,1982-12-25,"53786 Blackwell Fall Suite 940, Fergusonport, WY 33388",France,France,Business,2023-08-08,1089,HIGH
CUST_1387,Brian Harris,1985-12-20,"9808 Ferguson Valleys Apt. 057, Angelaburgh, NY 44242",Australia,India,Business,2021-08-05,1822,MEDIUM
CUST_1388,Cole Huber,1961-12-25,"550 Sara Mountain, Warrenborough, IL 71757",Canada,UAE,Business,2017-08-20,3268,HIGH
CUST_1389,Kristina Lewis,1998-10-27,"545 Steven Pass, Caseyshire, MH 70569",Singapore,India,Individual,2022-03-24,1591,HIGH
CUST_1390,Steven Dougherty,1954-09-26,"9617 Gonzales Shores, New Rebeccafurt, SC 66981",Canada,France,Business,2025-04-20,468,MEDIUM
CUST_1391,Amy Kaufman,1948-07-04,"21194 Michael Vista Apt. 275, West Nicholas, AZ 14235",Brazil,India,Individual,2022-07-03,1490,LOW
CUST_1392,Samuel Lane,1954-07-01,"386 West Wells Apt. 953, West Donaldfurt, PA 27705",Australia,UK,Business,2019-05-02,2648,LOW
CUST_1393,Christopher Hill,1953-04-04,"9065 Foster Mill Suite 570, Lake Brandy, MI 22798",UK,India,Business,2018-10-11,2851,MEDIUM
CUST_1394,Christopher Liu,2001-02-07,"2603 Chan Fields Suite 605, South Kristinastad, TX 19701",Brazil,UAE,Business,2019-12-01,2435,LOW
CUST_1395,Monica Pena,1964-08-24,"17527 Smith Island Suite 977, Lake Davidberg, WY 29171",Canada,India,Individual,2019-10-22,2475,MEDIUM
CUST_1396,Justin Rodriguez,1954-04-07,"0655 Amanda Ridge, North Amberside, FL 89673",UK,Australia,Business,2018-04-15,3030,LOW
CUST_1397,Nathan Scott,1965-11-16,"730 Mark Locks, Chandlerbury, ME 09665",Singapore,Germany,Individual,2023-01-10,1299,LOW
CUST_1398,Nicole Castillo,1958-11-18,"14275 Kathleen Common Apt. 446, Lawrenceland, GU 79030",Canada,Brazil,Business,2017-03-07,3434,MEDIUM
